right,difdemshare,demsharenext,demwinnext,demshareprev,demwinprev,demofficeexp,othofficeexp,demelectexp,othelectexp,y1,y2,x,r,z.1,z.2,z.3,z.4,z.5,z.6
1,0.0217832,0.5641865,1,0.609753,1,0,0,0,0,0.5641865,1,0.0217832,1,0.609753,1,0,0,0,0
1,0.128373,0.644496,1,0.5108916,1,1,0,1,0,0.644496,1,0.128373,1,0.5108916,1,1,0,1,0
1,0.0424882,0.4807965,0,0.5654787,1,4,0,4,0,0.4807965,0,0.0424882,1,0.5654787,1,4,0,4,0
0,-0.038407,0.3260123,0,0.5179252,1,5,0,5,1,0.3260123,0,-0.038407,0,0.5179252,1,5,0,5,1
0,-0.3372535,0.5001273,1,0.4807965,0,0,1,0,2,0.5001273,1,-0.3372535,0,0.4807965,0,0,1,0,2
0,-0.3665079,0.3707512,0,0.4760211,0,0,1,0,1,0.3707512,0,-0.3665079,0,0.4760211,0,0,1,0,1
0,-0.2424112,0.2832798,0,0.3060529,0,1,2,2,2,0.2832798,0,-0.2424112,0,0.3060529,0,1,2,2,2
1,0.1420063,0.5110701,1,0.4721444,0,0,0,0,0,0.5110701,1,0.1420063,1,0.4721444,0,0,0,0,0
1,0.4208975,0.6964511,1,0.6477771,1,4,0,5,0,0.6964511,1,0.4208975,1,0.6477771,1,4,0,5,0
1,0.3929023,0.7917122,1,0.7104487,1,0,0,0,0,0.7917122,1,0.3929023,1,0.7104487,1,0,0,0,0
1,0.5834244,0.7331247,1,0.6964511,1,1,0,1,0,0.7331247,1,0.5834244,1,0.6964511,1,1,0,1,0
1,0.4332934,0.7112948,1,0.7050452,1,4,0,4,0,0.7112948,1,0.4332934,1,0.7050452,1,4,0,4,0
1,0.4225897,0.7341499,1,0.7166467,1,5,0,5,0,0.7341499,1,0.4225897,1,0.7166467,1,5,0,5,0
1,0.4682998,0.7476144,1,0.7112948,1,6,0,6,1,0.7476144,1,0.4682998,1,0.7112948,1,6,0,6,1
1,0.4995484,0.6369044,1,0.6934091,1,9,0,9,0,0.6369044,1,0.4995484,1,0.6934091,1,9,0,9,0
1,0.2738087,0.8189173,1,0.7426298,1,0,0,0,0,0.8189173,1,0.2738087,1,0.7426298,1,0,0,0,0
1,0.6378347,0.776166,1,0.6369044,1,1,0,1,0,0.776166,1,0.6378347,1,0.6369044,1,1,0,1,0
1,1,0.6896525,1,0.778709,1,4,0,4,0,0.6896525,1,1,1,0.778709,1,4,0,4,0
1,0.379305,0.6282204,1,1,1,5,0,5,0,0.6282204,1,0.379305,1,1,1,5,0,5,0
1,0.2653411,0.567975,1,0.6896525,1,6,0,6,0,0.567975,1,0.2653411,1,0.6896525,1,6,0,6,0
1,0.1795822,0.5898907,1,0.6400965,1,9,0,9,0,0.5898907,1,0.1795822,1,0.6400965,1,9,0,9,0
1,0.2023501,0.5581349,1,0.5766451,1,10,0,10,0,0.5581349,1,0.2023501,1,0.5766451,1,10,0,10,0
1,0.2845502,0.6155477,1,0.5512258,1,0,0,0,0,0.6155477,1,0.2845502,1,0.5512258,1,0,0,0,0
1,0.0321228,0.5177152,1,0.4667678,0,1,1,2,1,0.5177152,1,0.0321228,1,0.4667678,0,1,1,2,1
1,0.0354304,0.6401886,1,0.5160614,1,2,1,3,2,0.6401886,1,0.0354304,1,0.5160614,1,2,1,3,2
1,0.2803771,0.5398955,1,0.5177152,1,3,0,4,0,0.5398955,1,0.2803771,1,0.5177152,1,3,0,4,0
1,0.2775289,0.6085213,1,0.5391428,1,2,0,2,0,0.6085213,1,0.2775289,1,0.5391428,1,2,0,2,0
1,0.2170427,0.5785839,1,0.6387644,1,3,0,3,0,0.5785839,1,0.2170427,1,0.6387644,1,3,0,3,0
1,0.1571678,0.6010408,1,0.6085213,1,4,0,4,0,0.6010408,1,0.1571678,1,0.6085213,1,4,0,4,0
1,0.3571299,0.5586578,1,0.5740687,1,7,0,7,0,0.5586578,1,0.3571299,1,0.5740687,1,7,0,7,0
1,0.1173155,0.727994,1,0.678565,1,0,0,0,0,0.727994,1,0.1173155,1,0.678565,1,0,0,0,0
1,0.455988,0.6781908,1,0.5586578,1,1,0,1,0,0.6781908,1,0.455988,1,0.5586578,1,1,0,1,0
1,0.338535,1,1,0.5478054,1,4,0,4,0,1,1,0.338535,1,0.5478054,1,4,0,4,0
1,1,0.7179793,1,0.6692675,1,5,0,5,0,0.7179793,1,1,1,0.6692675,1,5,0,5,0
1,0.4359585,0.6184841,1,1,1,6,0,6,0,0.6184841,1,0.4359585,1,1,1,6,0,6,0
1,0.3550999,0.6377617,1,0.7038202,1,9,0,9,1,0.6377617,1,0.3550999,1,0.7038202,1,9,0,9,1
1,0.2986681,0.7098169,1,0.67755,1,10,0,10,0,0.7098169,1,0.2986681,1,0.67755,1,10,0,10,0
1,0.1172996,0.5445394,1,0.4633814,0,0,1,0,1,0.5445394,1,0.1172996,1,0.4633814,0,0,1,0,1
1,0.1783071,0.5722208,1,0.5603361,1,3,0,3,0,0.5722208,1,0.1783071,1,0.5603361,1,3,0,3,0
1,0.1444416,0.7002547,1,0.5891536,1,4,0,4,0,0.7002547,1,0.1444416,1,0.5891536,1,4,0,4,0
1,0.4005093,0.6101725,1,0.5722208,1,5,0,5,0,0.6101725,1,0.4005093,1,0.5722208,1,5,0,5,0
1,0.3584774,0.6115966,1,0.5887545,1,8,0,8,0,0.6115966,1,0.3584774,1,0.5887545,1,8,0,8,0
1,0.2231933,0.6535451,1,0.6792387,1,9,0,9,0,0.6535451,1,0.2231933,1,0.6792387,1,9,0,9,0
1,0.3070903,0.6132555,1,0.6115966,1,10,0,10,0,0.6132555,1,0.3070903,1,0.6115966,1,10,0,10,0
1,0.3923733,0.6802066,1,0.6277149,1,13,0,13,0,0.6802066,1,0.3923733,1,0.6277149,1,13,0,13,0
1,0.3991517,0.7196993,1,0.6910114,1,14,0,14,0,0.7196993,1,0.3991517,1,0.6910114,1,14,0,14,0
1,0.4536892,0.7010792,1,0.6802066,1,15,0,15,0,0.7010792,1,0.4536892,1,0.6802066,1,15,0,15,0
1,0.3426431,0.7086145,1,0.578707,1,1,0,1,0,0.7086145,1,0.3426431,1,0.578707,1,1,0,1,0
1,0.4326876,0.7031522,1,0.6602182,1,2,0,2,0,0.7031522,1,0.4326876,1,0.6602182,1,2,0,2,0
1,0.4181834,0.6208814,1,0.7086145,1,3,0,3,0,0.6208814,1,0.4181834,1,0.7086145,1,3,0,3,0
1,0.1310961,0.6740306,1,0.5914881,1,0,0,0,0,0.6740306,1,0.1310961,1,0.5914881,1,0,0,0,0
1,0.3851924,0.659225,1,0.5655481,1,1,0,1,0,0.659225,1,0.3851924,1,0.5655481,1,1,0,1,0
1,0.0278154,0.4927231,0,0.4136109,0,0,1,0,1,0.4927231,0,0.0278154,1,0.4136109,0,0,1,0,1
1,0.0726309,0.5195041,1,0.4760027,0,0,1,0,3,0.5195041,1,0.0726309,1,0.4760027,0,0,1,0,3
1,0.0390082,0.6490332,1,0.5363154,1,1,0,1,0,0.6490332,1,0.0390082,1,0.5363154,1,1,0,1,0
1,0.2980663,0.5457721,1,0.5195041,1,2,0,2,0,0.5457721,1,0.2980663,1,0.5195041,1,2,0,2,0
1,0.2936192,0.579668,1,0.5533561,1,5,0,5,0,0.579668,1,0.2936192,1,0.5533561,1,5,0,5,0
1,0.159336,0.5455287,1,0.6468096,1,6,0,6,0,0.5455287,1,0.159336,1,0.6468096,1,6,0,6,0
1,0.0910574,0.5360543,1,0.579668,1,7,0,7,0,0.5360543,1,0.0910574,1,0.579668,1,7,0,7,0
1,0.5783187,0.4052773,0,0.5457138,1,1,0,1,0,0.4052773,0,0.5783187,1,0.5457138,1,1,0,1,0
0,-0.1800727,0.4405885,0,0.7891594,1,0,0,0,0,0.4405885,0,-0.1800727,0,0.7891594,1,0,0,0,0
0,-0.1188229,0.2936085,0,0.4052773,0,0,0,0,0,0.2936085,0,-0.1188229,0,0.4052773,0,0,0,0,0
0,-0.2965871,0.4328186,0,0.4465111,0,0,3,0,3,0.4328186,0,-0.2965871,0,0.4465111,0,0,3,0,3
0,-0.1343628,0.406653,0,0.3517064,0,0,4,0,4,0.406653,0,-0.1343628,0,0.3517064,0,0,4,0,4
0,-0.1866941,0.48072,0,0.4328186,0,0,5,1,5,0.48072,0,-0.1866941,0,0.4328186,0,0,5,1,5
1,0.3229156,0.6862296,1,0.5544644,1,1,0,1,0,0.6862296,1,0.3229156,1,0.5544644,1,1,0,1,0
1,0.3936219,0.7094933,1,0.6614578,1,2,0,2,0,0.7094933,1,0.3936219,1,0.6614578,1,2,0,2,0
0,-0.0791827,0.4131278,0,0.3455628,0,0,0,0,0,0.4131278,0,-0.0791827,0,0.3455628,0,0,0,0,0
0,-0.072556,0.5029296,1,0.3830907,0,0,1,0,1,0.5029296,1,-0.072556,0,0.3830907,0,0,1,0,1
1,0.0058592,0.5372538,1,0.463722,0,0,2,0,2,0.5372538,1,0.0058592,1,0.463722,0,0,2,0,2
1,0.0745076,0.4512566,0,0.5029296,1,1,0,1,0,0.4512566,0,0.0745076,1,0.5029296,1,1,0,1,0
0,-0.0341931,0.377002,0,0.4231527,0,0,2,2,2,0.377002,0,-0.0341931,0,0.4231527,0,0,2,2,2
0,-0.245996,0.3623986,0,0.4829035,0,0,3,0,3,0.3623986,0,-0.245996,0,0.4829035,0,0,3,0,3
0,-0.2752028,0,0,0.377002,0,0,4,0,4,0,0,-0.2752028,0,0.377002,0,0,4,0,4
0,-0.0467987,0.3797981,0,0.3628385,0,0,1,0,1,0.3797981,0,-0.0467987,0,0.3628385,0,0,1,0,1
0,-0.2404039,0.388206,0,0.4766006,0,0,2,0,2,0.388206,0,-0.2404039,0,0.4766006,0,0,2,0,2
0,-0.2235881,0.3221809,0,0.3797981,0,0,3,3,3,0.3221809,0,-0.2235881,0,0.3797981,0,0,3,3,3
0,-0.3921244,0.3301505,0,0.4949099,0,0,6,1,6,0.3301505,0,-0.3921244,0,0.4949099,0,0,6,1,6
0,-0.3396989,0.4617639,0,0.3039378,0,0,7,2,7,0.4617639,0,-0.3396989,0,0.3039378,0,0,7,2,7
0,-0.0692994,0.4785323,0,0.3301505,0,0,0,0,0,0.4785323,0,-0.0692994,0,0.3301505,0,0,0,0,0
0,-0.1755446,0.3164847,0,0.3836041,0,0,3,0,3,0.3164847,0,-0.1755446,0,0.3836041,0,0,3,0,3
0,-0.3322319,0.2428174,0,0.3972927,0,0,0,0,0,0.2428174,0,-0.3322319,0,0.3972927,0,0,0,0,0
1,0.1447309,0.5464841,1,0.4888541,0,0,0,1,0,0.5464841,1,0.1447309,1,0.4888541,0,0,0,1,0
1,0.1449382,0.5427008,1,0.5284913,1,3,0,4,0,0.5427008,1,0.1449382,1,0.5284913,1,3,0,4,0
1,0.0854017,0.6430554,1,0.5724691,1,4,0,5,0,0.6430554,1,0.0854017,1,0.5724691,1,4,0,5,0
1,0.2861107,0.5799463,1,0.5427008,1,5,0,6,1,0.5799463,1,0.2861107,1,0.5427008,1,5,0,6,1
1,0.303881,0.5812691,1,0.590082,1,2,0,2,0,0.5812691,1,0.303881,1,0.590082,1,2,0,2,0
1,0.1625382,0.5750048,1,0.6519405,1,3,0,3,1,0.5750048,1,0.1625382,1,0.6519405,1,3,0,3,1
1,0.155064,0.6434507,1,0.5812691,1,4,0,4,0,0.6434507,1,0.155064,1,0.5812691,1,4,0,4,0
1,0.3970991,0.6732165,1,0.6213894,1,7,0,7,0,0.6732165,1,0.3970991,1,0.6213894,1,7,0,7,0
1,0.367191,0.6046248,1,0.6985496,1,8,0,8,0,0.6046248,1,0.367191,1,0.6985496,1,8,0,8,0
1,0.2092496,0.428558,0,0.6732165,1,9,0,9,0,0.428558,0,0.2092496,1,0.6732165,1,9,0,9,0
0,-0.3084424,0.4747468,0,0.4690619,0,0,2,0,2,0.4747468,0,-0.3084424,0,0.4690619,0,0,2,0,2
0,-0.0505064,0.4189731,0,0.3457788,0,0,3,0,3,0.4189731,0,-0.0505064,0,0.3457788,0,0,3,0,3
0,-0.1620537,0.4272132,0,0.4747468,0,0,4,1,4,0.4272132,0,-0.1620537,0,0.4747468,0,0,4,1,4
0,-0.4352064,0.3728181,0,0.3704384,0,0,7,0,7,0.3728181,0,-0.4352064,0,0.3704384,0,0,7,0,7
0,-0.1318711,0.3568615,0,0.2653885,0,0,0,0,0,0.3568615,0,-0.1318711,0,0.2653885,0,0,0,0,0
1,0.2332619,0.6144876,1,0.5386084,1,0,1,0,1,0.6144876,1,0.2332619,1,0.5386084,1,0,1,0,1
1,0.1800371,1,1,0.5474606,1,3,0,3,0,1,1,0.1800371,1,0.5474606,1,3,0,3,0
1,1,0.6476182,1,0.5900186,1,4,0,4,0,0.6476182,1,1,1,0.5900186,1,4,0,4,0
1,0.2952365,0.5982996,1,1,1,5,0,5,0,0.5982996,1,0.2952365,1,1,1,5,0,5,0
1,0.2477366,0.5527418,1,0.6122527,1,0,0,0,3,0.5527418,1,0.2477366,1,0.6122527,1,0,0,0,3
1,0.1054837,0.522358,1,0.6233135,1,1,0,1,4,0.522358,1,0.1054837,1,0.6233135,1,1,0,1,4
1,0.044716,0.6300409,1,0.5527418,1,2,0,2,0,0.6300409,1,0.044716,1,0.5527418,1,2,0,2,0
1,0.3278226,0.5592844,1,0.6651466,1,5,0,5,0,0.5592844,1,0.3278226,1,0.6651466,1,5,0,5,0
1,0.1185688,0.74694,1,0.6639113,1,0,0,0,0,0.74694,1,0.1185688,1,0.6639113,1,0,0,0,0
1,0.49388,0.5645302,1,0.5592844,1,1,0,1,0,0.5645302,1,0.49388,1,0.5592844,1,1,0,1,0
1,0.057718,0.5747914,1,0.6081265,1,4,0,4,0,0.5747914,1,0.057718,1,0.6081265,1,4,0,4,0
1,0.1495827,0.6791286,1,0.528859,1,5,0,5,0,0.6791286,1,0.1495827,1,0.528859,1,5,0,5,0
1,0.3582573,0.5752795,1,0.5747914,1,6,0,6,0,0.5752795,1,0.3582573,1,0.5747914,1,6,0,6,0
1,0.0543666,0.4703073,0,0.4771424,1,9,0,9,0,0.4703073,0,0.0543666,1,0.4771424,1,9,0,9,0
0,-0.0235583,0.3550676,0,0.5047428,1,10,0,10,1,0.3550676,0,-0.0235583,0,0.5047428,1,10,0,10,1
1,0.4325941,1,1,0.6064495,1,0,1,0,2,1,1,0.4325941,1,0.6064495,1,0,1,0,2
1,0.2788223,1,1,0.6071901,1,3,0,3,0,1,1,0.2788223,1,0.6071901,1,3,0,3,0
1,1,0.7066824,1,0.6394112,1,4,0,4,0,0.7066824,1,1,1,0.6394112,1,4,0,4,0
1,0.4133648,1,1,1,1,5,0,5,0,1,1,0.4133648,1,1,1,5,0,5,0
1,0.3488218,0.6104202,1,0.6064214,1,8,0,8,0,0.6104202,1,0.3488218,1,0.6064214,1,8,0,8,0
1,0.2208404,0.5395988,1,0.6744109,1,9,0,9,0,0.5395988,1,0.2208404,1,0.6744109,1,9,0,9,0
1,0.0791975,0.5597981,1,0.6104202,1,0,0,0,0,0.5597981,1,0.0791975,1,0.6104202,1,0,0,0,0
1,0.4556204,0.7207209,1,0.6427526,1,3,0,3,1,0.7207209,1,0.4556204,1,0.6427526,1,3,0,3,1
1,0.4414419,0.6529983,1,0.7278102,1,4,0,4,0,0.6529983,1,0.4414419,1,0.7278102,1,4,0,4,0
1,0.3059967,0.4484836,0,0.7207209,1,5,0,5,0,0.4484836,0,0.3059967,1,0.7207209,1,5,0,5,0
1,0.3096817,0.645385,1,0.4918415,0,1,1,2,1,0.645385,1,0.3096817,1,0.4918415,0,1,1,2,1
1,0.1060065,0.5080767,1,0.5042654,1,3,0,3,0,0.5080767,1,0.1060065,1,0.5042654,1,3,0,3,0
1,0.0161534,0.5694495,1,0.5530033,1,4,0,4,0,0.5694495,1,0.0161534,1,0.5530033,1,4,0,4,0
1,0.1388991,0.5012084,1,0.5080767,1,5,0,5,0,0.5012084,1,0.1388991,1,0.5080767,1,5,0,5,0
1,0.1036627,0.4902819,0,0.4179509,0,0,1,0,1,0.4902819,0,0.1036627,1,0.4179509,0,0,1,0,1
1,0.4112672,0.681636,1,0.5475953,1,1,0,1,0,0.681636,1,0.4112672,1,0.5475953,1,1,0,1,0
0,-0.1448984,0.4545543,0,0.3362133,0,0,1,0,1,0.4545543,0,-0.1448984,0,0.3362133,0,0,1,0,1
0,-0.1718168,0.3304674,0,0.279524,0,0,0,1,0,0.3304674,0,-0.1718168,0,0.279524,0,0,0,1,0
0,-0.3390653,0.4656735,0,0.4140916,0,0,1,1,1,0.4656735,0,-0.3390653,0,0.4140916,0,0,1,1,1
0,-0.0686529,0.4424024,0,0.3304674,0,0,2,0,2,0.4424024,0,-0.0686529,0,0.3304674,0,0,2,0,2
1,0.0265496,0.4883464,0,0.4387792,0,0,2,2,2,0.4883464,0,0.0265496,1,0.4387792,0,0,2,2,2
0,-0.0233072,0.4339525,0,0.5132748,1,1,0,3,0,0.4339525,0,-0.0233072,0,0.5132748,1,1,0,3,0
0,-0.1069904,0.2318766,0,0.4883464,0,1,1,4,1,0.2318766,0,-0.1069904,0,0.4883464,0,1,1,4,1
0,-0.066389599999999993,0.2681504,0,0.3575717,0,0,2,0,2,0.2681504,0,-0.066389599999999993,0,0.3575717,0,0,2,0,2
0,-0.4636991,0.4186785,0,0.4668052,0,0,0,0,0,0.4186785,0,-0.4636991,0,0.4668052,0,0,0,0,0
0,-0.162643,0.2134257,0,0.2681504,0,0,0,1,0,0.2134257,0,-0.162643,0,0.2681504,0,0,0,1,0
0,-0.4820662,0.3553934,0,0.2491178,0,0,3,0,3,0.3553934,0,-0.4820662,0,0.2491178,0,0,3,0,3
0,-0.2892133,0.3304244,0,0.2589669,0,0,4,0,4,0.3304244,0,-0.2892133,0,0.2589669,0,0,4,0,4
0,-0.33911,0.3525102,0,0.3553934,0,0,5,0,5,0.3525102,0,-0.33911,0,0.3553934,0,0,5,0,5
0,-0.2527292,0.2994381,0,0.4029294,0,0,8,0,8,0.2994381,0,-0.2527292,0,0.4029294,0,0,8,0,8
0,-0.4011237,0.2640899,0,0.3736354,0,0,9,1,9,0.2640899,0,-0.4011237,0,0.3736354,0,0,9,1,9
1,0.0285458,0.3653148,0,0.416562,0,0,1,0,1,0.3653148,0,0.0285458,1,0.416562,0,0,1,0,1
0,-0.0589505,0.4495338,0,0.4388263,0,0,0,1,0,0.4495338,0,-0.0589505,0,0.4388263,0,0,0,1,0
0,-0.0844202,0.3525483,0,0.4705247,0,0,0,0,0,0.3525483,0,-0.0844202,0,0.4705247,0,0,0,0,0
0,-0.2949034,0.3337475,0,0.4495338,0,0,1,0,1,0.3337475,0,-0.2949034,0,0.4495338,0,0,1,0,1
0,-0.0628453,0.3575323,0,0.3055314,0,0,4,0,4,0.3575323,0,-0.0628453,0,0.3055314,0,0,4,0,4
0,-0.2849355,0.448316,0,0.4685774,0,0,5,0,5,0.448316,0,-0.2849355,0,0.4685774,0,0,5,0,5
0,-0.103368,0.4808072,0,0.3575323,0,0,6,2,6,0.4808072,0,-0.103368,0,0.3575323,0,0,6,2,6
0,-0.1030461,0.5460935,1,0.3606947,0,0,2,0,2,0.5460935,1,-0.1030461,0,0.3606947,0,0,2,0,2
1,0.0921869,0.5231478,1,0.4484769,0,0,0,0,0,0.5231478,1,0.0921869,1,0.4484769,0,0,0,0,0
1,0.0462955,0.4380257,0,0.5460935,1,1,0,1,0,0.4380257,0,0.0462955,1,0.5460935,1,1,0,1,0
0,-0.2990484,0.4140967,0,0.4319066,0,0,2,0,3,0.4140967,0,-0.2990484,0,0.4319066,0,0,2,0,3
0,-0.1718067,0.5067332,1,0.3504758,0,0,3,0,4,0.5067332,1,-0.1718067,0,0.3504758,0,0,3,0,4
1,0.0134663,0.5805633,1,0.4140967,0,0,0,0,0,0.5805633,1,0.0134663,1,0.4140967,0,0,0,0,0
0,-0.0096363,0.4021451,0,0.5121797,1,3,0,3,0,0.4021451,0,-0.0096363,0,0.5121797,1,3,0,3,0
0,-0.1671107,0.3428962,0,0.4951819,0,0,1,0,1,0.3428962,0,-0.1671107,0,0.4951819,0,0,1,0,1
0,-0.2960067,0.3305638,0,0.2273122,0,0,1,0,1,0.3305638,0,-0.2960067,0,0.2273122,0,0,1,0,1
0,-0.3048694,0.4990163,0,0.2814968,0,0,1,0,1,0.4990163,0,-0.3048694,0,0.2814968,0,0,1,0,1
0,-0.0019673,0.5508835,1,0.3475653,0,0,2,0,2,0.5508835,1,-0.0019673,0,0.3475653,0,0,2,0,2
1,0.1017669,0.4874358,0,0.4990163,0,0,3,1,3,0.4874358,0,0.1017669,1,0.4990163,0,0,3,1,3
0,-0.0563922,0.2702549,0,0.3440183,0,0,2,0,2,0.2702549,0,-0.0563922,0,0.3440183,0,0,2,0,2
0,-0.4594901,0.3216809,0,0.4718039,0,0,3,0,3,0.3216809,0,-0.4594901,0,0.4718039,0,0,3,0,3
0,-0.3566382,0.404681,0,0.2702549,0,0,4,0,4,0.404681,0,-0.3566382,0,0.2702549,0,0,4,0,4
0,-0.0847178,0.2467244,0,0.3040758,0,0,2,0,2,0.2467244,0,-0.0847178,0,0.3040758,0,0,2,0,2
0,-0.4822473,0.1998723,0,0.4576411,0,0,0,0,0,0.1998723,0,-0.4822473,0,0.4576411,0,0,0,0,0
0,-0.6002554,0.1605066,0,0.2467244,0,0,1,0,1,0.1605066,0,-0.6002554,0,0.2467244,0,0,1,0,1
0,-0.6657699,0.3016919,0,0,0,0,4,0,4,0.3016919,0,-0.6657699,0,0,0,0,4,0,4
0,-0.3966161,0.2096805,0,0.167115,0,0,5,0,5,0.2096805,0,-0.3966161,0,0.167115,0,0,5,0,5
0,-0.580639,0.4886616,0,0.3016919,0,0,6,0,6,0.4886616,0,-0.580639,0,0.3016919,0,0,6,0,6
0,-0.5738842,0.2254618,0,0.2830593,0,0,2,0,2,0.2254618,0,-0.5738842,0,0.2830593,0,0,2,0,2
0,-0.5490763,0,0,0.2130579,0,0,3,0,3,0,0,-0.5490763,0,0.2130579,0,0,3,0,3
0,-0.2720551,0.3416919,0,0.287045,0,0,1,0,1,0.3416919,0,-0.2720551,0,0.287045,0,0,1,0,1
0,-0.4076421,0.3425439,0,0.2665569,0,0,4,0,4,0.3425439,0,-0.4076421,0,0.2665569,0,0,4,0,4
0,-0.3149122,0.5225797,1,0.2961789,0,0,5,1,5,0.5225797,1,-0.3149122,0,0.2961789,0,0,5,1,5
1,0.0451595,0.4888057,0,0.3425439,0,0,6,0,6,0.4888057,0,0.0451595,1,0.3425439,0,0,6,0,6
0,-0.0477136,0.3379369,0,0.4536498,0,0,0,0,0,0.3379369,0,-0.0477136,0,0.4536498,0,0,0,0,0
0,-0.3241262,0.3150859,0,0.473674,0,0,1,0,1,0.3150859,0,-0.3241262,0,0.473674,0,0,1,0,1
0,-0.3526339,0.3430673,0,0.3379369,0,0,2,0,2,0.3430673,0,-0.3526339,0,0.3379369,0,0,2,0,2
1,0.5739888,0.7551936,1,0.7160642,1,0,0,0,0,0.7551936,1,0.5739888,1,0.7160642,1,0,0,0,0
1,0.5212616,0.7086525,1,0.7869944,1,2,0,3,0,0.7086525,1,0.5212616,1,0.7869944,1,2,0,3,0
1,0.4270523,0.6519128,1,0.7551936,1,3,0,4,0,0.6519128,1,0.4270523,1,0.7551936,1,3,0,4,0
1,0.0507917,0.4805305,0,0.459732,0,0,1,0,1,0.4805305,0,0.0507917,1,0.459732,0,0,1,0,1
0,-0.038939,0.4873688,0,0.5253959,1,1,0,1,0,0.4873688,0,-0.038939,0,0.5253959,1,1,0,1,0
0,-0.0116548,0.502632,1,0.4805305,0,1,1,2,1,0.502632,1,-0.0116548,0,0.4805305,0,1,1,2,1
0,-0.1141693,0.3596752,0,0.271099,0,0,5,0,5,0.3596752,0,-0.1141693,0,0.271099,0,0,5,0,5
0,-0.2647811,0.3086754,0,0.4429154,0,0,6,0,6,0.3086754,0,-0.2647811,0,0.4429154,0,0,6,0,6
0,-0.3618367,0.5678971,1,0.3596752,0,0,7,1,7,0.5678971,1,-0.3618367,0,0.3596752,0,0,7,1,7
1,0.5739888,0.7551936,1,0.7160642,1,0,0,0,0,0.7551936,1,0.5739888,1,0.7160642,1,0,0,0,0
1,0.5212616,0.7086525,1,0.7869944,1,2,0,3,0,0.7086525,1,0.5212616,1,0.7869944,1,2,0,3,0
1,0.4270523,0.6519128,1,0.7551936,1,3,0,4,0,0.6519128,1,0.4270523,1,0.7551936,1,3,0,4,0
1,0.0728411,0.5506749,1,0.5903876,1,1,0,1,0,0.5506749,1,0.0728411,1,0.5903876,1,1,0,1,0
1,0.1184327,0,0,0.5231085,1,2,0,2,0,0,0,0.1184327,1,0.5231085,1,2,0,2,0
0,-0.0708306,0.3922608,0,0.3851825,0,0,0,1,0,0.3922608,0,-0.0708306,0,0.3851825,0,0,0,1,0
0,-0.1599294,0.5240183,1,0.3154105,0,0,3,0,3,0.5240183,1,-0.1599294,0,0.3154105,0,0,3,0,3
1,0.0480367,0.5344334,1,0.4200353,0,0,4,0,4,0.5344334,1,0.0480367,1,0.4200353,0,0,4,0,4
1,0.0688668,0.4515249,0,0.5240183,1,1,0,1,0,0.4515249,0,0.0688668,1,0.5240183,1,1,0,1,0
0,-0.1509537,0.3330023,0,0.407602,0,0,2,0,2,0.3330023,0,-0.1509537,0,0.407602,0,0,2,0,2
0,-0.3339954,0.4200721,0,0.4245232,0,0,3,0,3,0.4200721,0,-0.3339954,0,0.4245232,0,0,3,0,3
0,-0.1598557,0.559805,1,0.3330023,0,0,4,0,4,0.559805,1,-0.1598557,0,0.3330023,0,0,4,0,4
0,-0.5527065,0.1937836,0,0.6052772,1,0,0,0,0,0.1937836,0,-0.5527065,0,0.6052772,1,0,0,0,0
0,-0.604021,0.5005378,1,0,0,0,1,0,1,0.5005378,1,-0.604021,0,0,0,0,1,0,1
1,0.0010756,0.6578876,1,0.1937836,0,0,0,0,0,0.6578876,1,0.0010756,1,0.1937836,0,0,0,0,0
1,0.1473016,0.5918136,1,0.5155849,1,3,0,3,0,0.5918136,1,0.1473016,1,0.5155849,1,3,0,3,0
1,0.1836271,0.7173694,1,0.5736508,1,0,0,0,0,0.7173694,1,0.1836271,1,0.5736508,1,0,0,0,0
1,0.4347388,0.6755357,1,0.5918136,1,1,0,1,0,0.6755357,1,0.4347388,1,0.5918136,1,1,0,1,0
0,-0.3182169,0.3970141,0,0.2632368,0,0,1,0,1,0.3970141,0,-0.3182169,0,0.2632368,0,0,1,0,1
0,-0.2787834,0.4413919,0,0.3103594,0,0,2,0,2,0.4413919,0,-0.2787834,0,0.3103594,0,0,2,0,2
0,-0.1172162,0.4441018,0,0.3606083,0,0,3,0,3,0.4441018,0,-0.1172162,0,0.3606083,0,0,3,0,3
0,-0.1117964,0.4025219,0,0.4413919,0,0,4,0,4,0.4025219,0,-0.1117964,0,0.4413919,0,0,4,0,4
0,-0.1192267,0.3948934,0,0.3852324,0,0,7,0,7,0.3948934,0,-0.1192267,0,0.3852324,0,0,7,0,7
0,-0.2102132,0.4065373,0,0.4403867,0,0,8,0,8,0.4065373,0,-0.2102132,0,0.4403867,0,0,8,0,8
0,-0.1869255,0.5225805,1,0.3948934,0,0,9,0,9,0.5225805,1,-0.1869255,0,0.3948934,0,0,9,0,9
0,-0.3562984,0.3013839,0,0.4512593,0,0,1,0,1,0.3013839,0,-0.3562984,0,0.4512593,0,0,1,0,1
0,-0.3972322,0.4395705,0,0.3218508,0,0,2,0,2,0.4395705,0,-0.3972322,0,0.3218508,0,0,2,0,2
0,-0.1208589,0.4162151,0,0.3013839,0,0,3,0,3,0.4162151,0,-0.1208589,0,0.3013839,0,0,3,0,3
1,0.1473016,0.5918136,1,0.5155849,1,3,0,3,0,0.5918136,1,0.1473016,1,0.5155849,1,3,0,3,0
